 Date[YYYY.MM.DD],Time[HH:MM:SS.ms],Log  Number,FP101,FP102,FP103,FV201,FV202,FV203,FV204,EM201,EM202,Temp1,Temp2,pH 
2016.12.18,01:17:13.82,184,1,1,1,1,0,1,0,1,0,17.344000,16.175000,8.538824
2016.12.18,01:17:13.583,185,1,1,1,1,0,1,0,1,0,17.218000,16.203000,8.361049
2016.12.18,01:17:14.98,186,1,1,1,1,0,1,0,1,0,17.250000,16.145000,8.589529
2016.12.18,01:17:14.587,187,1,1,1,1,0,1,0,1,0,17.327000,16.230000,8.031189
2016.12.18,01:17:15.85,188,1,1,1,1,0,1,0,1,0,17.204000,16.186000,8.403075
2016.12.18,01:17:15.586,189,1,1,1,1,0,1,0,1,0,17.225000,16.257000,8.735275
2016.12.18,01:17:16.86,190,1,1,1,1,0,1,0,1,0,17.274000,16.223000,7.415580
2016.12.18,01:17:16.587,191,1,1,1,1,0,1,0,1,0,17.198000,16.197000,7.307776
2016.12.18,01:17:17.88,192,1,1,1,1,0,1,0,1,0,17.190000,16.289000,8.983572
2016.12.18,01:17:17.586,193,1,1,1,1,0,1,0,1,0,17.361000,16.336000,8.891933
2016.12.18,01:17:18.87,194,1,1,1,1,0,1,0,1,0,17.246000,16.223000,7.565046
2016.12.18,01:17:18.591,195,1,1,1,1,0,1,0,1,0,17.276000,16.322000,8.108350
2016.12.18,01:17:19.87,196,1,1,1,1,0,1,0,1,0,17.305000,16.244000,8.768386
2016.12.18,01:17:19.590,197,1,1,1,1,0,1,0,1,0,17.154000,16.268000,8.224889
2016.12.18,01:17:20.90,198,1,1,1,1,0,1,0,1,0,17.331000,16.324000,8.092558
2016.12.18,01:17:20.589,199,1,1,1,1,0,1,0,1,0,17.270000,16.201000,7.913303
2016.12.18,01:17:21.88,200,1,1,1,1,0,1,0,1,0,17.129000,16.275000,8.307454
2016.12.18,01:17:21.588,201,1,1,1,1,0,1,0,1,0,17.175000,16.268000,7.269419
2016.12.18,01:17:22.90,202,1,1,1,1,0,1,0,1,0,17.286000,16.275000,8.558314
2016.12.18,01:17:22.594,203,1,1,1,1,0,1,0,1,0,17.145000,16.198000,8.108118
2016.12.18,01:17:23.92,204,1,1,1,1,0,1,0,1,0,17.205000,16.305000,7.077792
2016.12.18,01:17:23.590,205,1,1,1,1,0,1,0,1,0,17.301000,16.286000,8.787589
2016.12.18,01:17:24.91,206,1,1,1,1,0,1,0,1,0,17.128000,16.196000,8.235856
2016.12.18,01:17:24.591,207,1,1,1,1,0,1,0,1,0,17.193000,16.264000,7.328897
2016.12.18,01:17:25.91,208,1,1,1,1,0,1,0,1,0,17.246000,16.188000,7.917221
2016.12.18,01:17:25.593,209,1,1,1,1,0,1,0,1,0,17.125000,16.207000,7.868504
2016.12.18,01:17:26.94,210,1,1,1,1,0,1,0,1,0,17.256000,16.277000,7.389304
2016.12.18,01:17:26.595,211,1,1,1,1,0,1,0,1,0,17.189000,16.160000,7.719064
2016.12.18,01:17:27.93,212,1,1,1,1,0,1,0,1,0,17.106000,16.210000,8.830170
2016.12.18,01:17:27.594,213,1,1,1,1,0,1,0,1,0,17.228000,16.239000,8.854126
2016.12.18,01:17:28.92,214,1,1,1,1,0,1,0,1,0,17.207000,16.145000,7.929679
2016.12.18,01:17:28.596,215,1,1,1,1,0,1,0,1,0,17.188000,16.213000,8.611286
2016.12.18,01:17:29.93,216,1,1,1,1,0,1,0,1,0,17.265000,16.164000,8.370161
2016.12.18,01:17:29.594,217,1,1,1,1,0,1,0,1,0,17.094000,16.184000,8.741581
2016.12.18,01:17:30.97,218,1,1,1,1,0,1,0,1,0,17.239000,16.247000,8.073688
2016.12.18,01:17:30.595,219,1,1,1,1,0,1,0,1,0,17.287000,16.208000,7.915444
2016.12.18,01:17:31.96,220,1,1,1,1,0,1,0,1,0,17.091000,16.169000,7.969949
2016.12.18,01:17:31.596,221,1,1,1,1,0,1,0,1,0,17.199000,16.213000,8.860738
2016.12.18,01:17:32.95,222,1,1,1,1,0,1,0,1,0,17.158000,16.111000,7.084623
2016.12.18,01:17:32.597,223,1,1,1,1,0,1,0,1,0,17.074000,16.204000,8.124975
2016.12.18,01:17:33.95,224,1,1,1,1,0,1,0,1,0,17.225000,16.243000,7.954650
2016.12.18,01:17:33.597,225,1,1,1,1,0,1,0,1,0,17.049000,16.051000,8.541362
2016.12.18,01:17:34.98,226,1,1,1,1,0,1,0,1,0,17.130000,16.221000,8.816844
2016.12.18,01:17:34.596,227,1,1,1,1,0,1,0,1,0,17.257000,16.166000,8.664803
2016.12.18,01:17:35.100,228,1,1,1,1,0,1,0,1,0,17.096000,16.179000,8.372721
2016.12.18,01:17:35.598,229,1,1,1,1,0,1,0,1,0,17.206000,16.249000,7.933404
2016.12.18,01:17:36.97,230,1,1,1,1,0,1,0,1,0,17.166000,16.122000,7.755378
2016.12.18,01:17:36.599,231,1,1,1,1,0,1,0,1,0,17.074000,16.186000,8.782232
2016.12.18,01:17:37.99,232,1,1,1,1,0,1,0,1,0,17.190000,16.272000,7.992836
2016.12.18,01:17:37.599,233,1,1,1,1,0,1,0,1,0,17.175000,16.157000,8.363473
2016.12.18,01:17:38.100,234,1,1,1,1,0,1,0,1,0,17.043000,16.201000,8.691912
2016.12.18,01:17:38.600,235,1,1,1,1,0,1,0,1,0,17.114000,16.240000,7.468730
2016.12.18,01:17:39.102,236,1,1,1,1,0,1,0,1,0,17.174000,16.171000,8.113906
2016.12.18,01:17:39.599,237,1,1,1,1,0,1,0,1,0,17.031000,16.172000,7.617593
2016.12.18,01:17:40.99,238,1,1,1,1,0,1,0,1,0,17.206000,16.214000,8.765849
2016.12.18,01:17:40.601,239,1,1,1,1,0,1,0,1,0,17.093000,16.118000,7.116430
2016.12.18,01:17:41.102,240,1,1,1,1,0,1,0,1,0,17.045000,16.190000,7.148077
2016.12.18,01:17:41.602,241,1,1,1,1,0,1,0,1,0,17.213000,16.224000,7.375652
2016.12.18,01:17:42.101,242,1,1,1,1,0,1,0,1,0,17.116000,16.072000,8.163186
2016.12.18,01:17:42.601,243,1,1,1,1,0,1,0,1,0,17.032000,16.209000,8.282123
2016.12.18,01:17:43.103,244,1,1,1,1,0,1,0,1,0,17.202000,16.206000,7.139942
2016.12.18,01:17:43.602,245,1,1,1,1,0,1,0,1,0,17.051000,16.174000,8.932002
2016.12.18,01:17:44.102,246,1,1,1,1,0,1,0,1,0,17.138000,16.246000,8.942420
2016.12.18,01:17:44.606,247,1,1,1,1,0,1,0,1,0,17.141000,16.192000,7.429350
2016.12.18,01:17:45.105,248,1,1,1,1,0,1,0,1,0,17.046000,16.115000,7.912084
2016.12.18,01:17:45.604,249,1,1,1,1,0,1,0,1,0,17.000000,16.245000,8.781817
2016.12.18,01:17:46.105,250,1,1,1,1,0,1,0,1,0,17.149000,16.286000,7.281058
2016.12.18,01:17:46.605,251,1,1,1,1,0,1,0,1,0,17.081000,16.170000,7.366949
2016.12.18,01:17:47.104,252,1,1,1,1,0,1,0,1,0,17.063000,16.261000,7.195547
2016.12.18,01:17:47.605,253,1,1,1,1,0,1,0,1,0,17.112000,16.220000,8.542218
2016.12.18,01:17:48.105,254,1,1,1,1,0,1,0,1,0,17.022000,16.166000,7.797033
2016.12.18,01:17:48.606,255,1,1,1,1,0,1,0,1,0,17.049000,16.276000,7.543818
2016.12.18,01:17:49.106,256,1,1,1,1,0,1,0,1,0,17.138000,16.225000,8.144290
2016.12.18,01:17:49.607,257,1,1,1,1,0,1,0,1,0,17.008000,16.253000,8.541294
2016.12.18,01:17:50.107,258,1,1,1,1,0,1,0,1,0,17.130000,16.202000,7.821503
2016.12.18,01:17:50.609,259,1,1,1,1,0,1,0,1,0,17.042000,16.258000,7.204531
2016.12.18,01:17:51.106,260,1,1,1,1,0,1,0,1,0,17.200000,16.315000,7.187524
2016.12.18,01:17:51.609,261,1,1,1,1,0,1,0,1,0,17.178000,16.196000,8.266177
2016.12.18,01:17:52.106,262,1,1,1,1,0,1,0,1,0,17.096000,16.217000,8.381301
2016.12.18,01:17:52.610,263,1,1,1,1,0,1,0,1,0,17.252000,16.263000,7.102455
2016.12.18,01:17:53.109,264,1,1,1,1,0,1,0,1,0,17.093000,16.165000,8.888756
2016.12.18,01:17:53.609,265,1,1,1,1,0,1,0,1,0,17.085000,16.236000,7.590447
2016.12.18,01:17:54.110,266,1,1,1,1,0,1,0,1,0,17.176000,16.255000,7.052956
2016.12.18,01:17:54.608,267,1,1,1,1,0,1,0,1,0,17.200000,16.204000,7.229372
2016.12.18,01:17:55.108,268,1,1,1,1,0,1,0,1,0,17.135000,16.220000,7.236471
2016.12.18,01:17:55.610,269,1,1,1,1,0,1,0,1,0,17.236000,16.272000,7.289669
2016.12.18,01:17:56.110,270,1,1,1,1,0,1,0,1,0,17.155000,16.129000,7.921616
2016.12.18,01:17:56.609,271,1,1,1,1,0,1,0,1,0,17.123000,16.260000,7.771997
2016.12.18,01:17:57.111,272,1,1,1,1,0,1,0,1,0,17.296000,16.277000,7.264170
2016.12.18,01:17:57.610,273,1,1,1,1,0,1,0,1,0,17.170000,16.166000,8.766401
2016.12.18,01:17:58.113,274,1,1,1,1,0,1,0,1,0,17.128000,16.253000,8.342990
